Character ID,Entity ID,Min Value,Max Value,Other Values
27,110,1,2,2;8;8
27,111,1,2,2;6;6
27,112,1,2.5,2.5;4;4
27,113,1,2,2;9;9
27,114,1,5,5;6;6
27,115,1,2,2;9;9
27,116,1,5,5;5.5;5.5
27,117,1,1,1;3;3
27,118,1,1,1;2.5;2.5
27,119,1,2,2;4;4
27,120,1,2,2;6;6
27,121,1,3,3;5;5
27,122,1,5,5;9;9
27,123,1,3,3;5;5
27,124,1,3,3;5;5
27,125,1,3.5,3.5;6;6
27,126,1,2,2;3;3
27,127,1,1.5,1.5;5;5
27,128,1,2,2;5;5
27,129,1,2,2;6;6
27,130,1,4,4;8;8
27,131,1,3,3;7;7
27,132,1,3,3;7;7
27,133,1,2.5,2.5;4.5;4.5
27,134,1,3,3;5;5
27,135,1,4,4;15;15
27,136,1,1.5,1.5;3;3
27,137,1,3,3;4;4
27,138,1,2,2;5;5
27,139,1,2.5,2.5;5.5;5.5
27,140,1,2,2;5;5
27,141,1,3,3;5;5
27,142,1,5,5;7;7
27,143,1,8,8;12;12
27,144,1,4.5,4.5;6;6
27,145,1,3,3;7;7
27,146,1,6,6;10;10
27,147,1,7,7;12;12
27,148,1,6,6;8;8
27,149,1,3.5,3.5;5.5;5.5
27,150,1,5.5,5.5;7;7
27,151,1,4,4;6;6
27,152,1,4,4;8.5;8.5
27,153,1,5,5;9;9
27,154,1,6,6;8;8
27,155,1,5,5;7;7
27,156,1,6,6;9;9
27,157,1,5,5;8;8
27,158,1,5,5;8;8
27,159,1,5,5;7;7
27,160,1,4,4;7;7
27,161,1,4.5,4.5;6;6
27,162,1,3.5,3.5;5.5;5.5
27,163,1,3.5,3.5;5;5
27,164,1,4.5,4.5;8;8
27,165,1,3,3;6;6
27,166,1,4,4;5;5
27,167,1,3.5,3.5;4.5;4.5
27,168,1,4,4;7;7
27,169,1,3.5,3.5;4;4
27,170,1,7,7;23;23
27,171,1,4,4;12;12
27,172,1,4,4;11;11
27,173,1,3,3;6;6
27,174,1,5,5;28;28
27,175,1,5,5;10;10
27,176,1,7,7;10;10
27,177,1,10,10;20;20
27,178,1,6,6;35;35
27,179,1,5,5;11;11
27,180,1,2.5,2.5;7.5;7.5
27,181,1,8,8;10;10
27,182,1,8,8;11;11
27,183,1,3.5,3.5;5;5
27,184,1,3,3;9;9
27,185,1,10,10;13;13
27,186,1,4,4;7;7
27,187,1,7,7;10;10
27,188,1,4,4;8;8
27,189,1,7,7;10;10
27,190,1,6,6;12;12
27,191,1,8,8;14;14
27,192,1,15,15;22;22
27,193,1,2,2;4;4
27,194,1,4,4;10;10
27,195,1,2.5,2.5;6.5;6.5
27,196,1,3,3;5;5
27,197,1,8,8;13;13
27,198,1,3,3;8;8
27,199,1,5.5,5.5;7;7
27,200,1,4,4;7;7
27,201,1,5.5,5.5;7;7
27,202,1,5,5;11;11
27,203,1,6,6;9;9
27,204,1,4,4;6;6
27,205,1,8,8;12;12
27,206,1,4,4;6;6
28,1,1,6.5,6.5;9;9
28,2,1,7.5,7.5;10;10
28,3,1,6.5,6.5;9;9
28,4,1,4,4;6;6
28,5,1,2,2;2.5;2.5
28,6,1,2.5,2.5;4;5
28,7,1,4,4;5;5
28,8,1,4,4;5;5
28,9,1,5,5;7;7
28,10,1,3.5,3.5;4;4
28,11,1,3,3;4;4
28,12,1,3,3;3.5;3.5
28,13,1,2.5,2.5;4.5;4.5
28,14,1,3,3;5;5
28,15,1,3,3;6;6
28,16,1,1.5,1.5;2.5;2.5
28,17,1,1,1;2;2
28,18,1,2.5,2.5;3;3
28,19,1,3,3;4;4
28,20,1,2,2;2.5;2.5
28,21,1,2.5,2.5;3.5;3.5
28,22,1,3.5,3.5;4.5;4.5
28,23,1,3.5,3.5;5;5
28,24,1,3,3;3.5;3.5
28,25,1,1.5,1.5;2.5;2.5
28,26,1,3,3;6;6
28,27,1,2,2;3;3
28,28,1,2.5,2.5;3.5;3.5
28,29,1,2.5,2.5;4;4
28,30,1,3,3;4;4
28,31,1,2,2;3;3
28,32,1,1.5,1.5;2.5;2.5
28,33,1,2,2;3;5
28,34,1,4,4;8;8
28,35,1,2.5,2.5;5;5
28,36,1,3,3;4.5;4.5
28,37,1,3.5,3.5;5.5;5.5
